country_code,year,current_account_pct_gdp,gdp_usd_bn,gdp_growth_pct,inflation_avg_pct,unemployment_pct,govt_gross_debt_gdp,population_millions,source_engine
SAU,2021,4.6,982.661,6.5,3.1,6.1,25.5,30.784,imf_datamapper_v1
SAU,2022,11.7,1239.075,12.0,2.5,4.9,21.3,32.175,imf_datamapper_v1
SAU,2023,2.1,1218.585,0.5,2.5,4.0,23.0,33.703,imf_datamapper_v1
SDN,2010,-2.6,65.716,3.9,13.0,13.7,74.6,40.134,imf_datamapper_v1
SDN,2011,-4.0,66.448,-3.2,18.1,12.0,78.1,32.661,imf_datamapper_v1
SDN,2012,-12.8,48.948,-17.0,35.6,14.8,117.7,35.056,imf_datamapper_v1
SDN,2013,-11.0,52.892,2.0,36.5,15.2,105.8,36.164,imf_datamapper_v1
SDN,2014,-5.8,60.726,4.7,36.9,19.8,84.4,37.289,imf_datamapper_v1
SDN,2015,-8.5,64.534,4.9,16.9,21.6,93.2,38.435,imf_datamapper_v1
SDN,2016,-6.5,64.888,4.7,17.8,20.6,109.9,39.599,imf_datamapper_v1
SDN,2017,-9.4,48.906,0.8,32.4,19.6,149.5,40.783,imf_datamapper_v1
SDN,2018,-13.9,33.59,-2.3,63.3,19.5,209.8,41.985,imf_datamapper_v1
SDN,2019,-15.2,31.484,-2.5,51.0,22.1,216.5,43.222,imf_datamapper_v1
SDN,2020,-16.6,35.215,-3.6,163.3,26.8,278.8,44.345,imf_datamapper_v1
SDN,2021,-7.5,35.131,0.5,359.1,28.3,191.3,45.498,imf_datamapper_v1
SDN,2022,-11.3,33.462,-2.5,138.8,32.1,189.0,46.681,imf_datamapper_v1
SDN,2023,-3.8,36.947,-20.8,77.2,47.6,261.2,47.895,imf_datamapper_v1
SEN,2010,-3.5,16.134,3.4,0.0,,34.6,12.678,imf_datamapper_v1
SEN,2011,-6.5,17.811,1.3,3.4,,32.9,13.034,imf_datamapper_v1
SEN,2012,-8.8,17.672,4.0,1.4,,34.5,13.402,imf_datamapper_v1
SEN,2013,-8.3,18.919,2.4,0.7,,36.9,13.782,imf_datamapper_v1
SEN,2014,-7.0,19.802,6.2,-1.1,,42.4,14.175,imf_datamapper_v1
SEN,2015,-5.7,17.777,6.4,0.1,,44.5,14.578,imf_datamapper_v1
SEN,2016,-4.2,19.035,6.4,0.8,,47.5,14.994,imf_datamapper_v1
SEN,2017,-7.3,20.989,7.4,2.2,,61.1,15.419,imf_datamapper_v1
SEN,2018,-8.8,23.127,6.2,0.5,,61.5,15.854,imf_datamapper_v1
SEN,2019,-7.9,23.405,4.6,1.0,,81.5,16.296,imf_datamapper_v1
SEN,2020,-11.9,24.566,1.3,2.5,,90.1,16.744,imf_datamapper_v1
SEN,2021,-12.1,27.535,6.5,2.2,,98.7,17.204,imf_datamapper_v1
SEN,2022,-19.9,27.843,3.9,9.7,,104.7,17.676,imf_datamapper_v1
SEN,2023,-19.8,30.701,4.3,5.9,,118.4,18.162,imf_datamapper_v1
SEQ,2010,5.3,2019.973,7.4,4.6,,44.0,592.361,imf_datamapper_v1
SEQ,2011,5.0,2348.748,4.9,6.1,,42.6,599.88,imf_datamapper_v1
SEQ,2012,2.4,2493.055,6.1,3.9,,44.0,607.552,imf_datamapper_v1
SEQ,2013,1.7,2578.74,5.1,4.4,,44.3,615.394,imf_datamapper_v1
SEQ,2014,2.9,2605.646,4.7,4.2,,44.3,622.946,imf_datamapper_v1
SEQ,2015,3.1,2527.141,4.9,2.9,,45.8,630.093,imf_datamapper_v1
SEQ,2016,3.2,2656.314,5.1,2.2,,46.0,637.696,imf_datamapper_v1
SEQ,2017,3.2,2867.411,5.4,2.9,,46.5,644.625,imf_datamapper_v1
SEQ,2018,1.8,3070.683,5.3,2.8,,47.3,651.337,imf_datamapper_v1
SEQ,2019,2.6,3259.253,4.7,2.2,,48.5,658.508,imf_datamapper_v1
SEQ,2020,3.8,3100.251,-3.5,1.3,,58.4,665.578,imf_datamapper_v1
SEQ,2021,2.0,3399.203,3.5,2.2,,62.1,670.588,imf_datamapper_v1
SEQ,2022,2.2,3694.171,5.8,5.2,,62.9,676.389,imf_datamapper_v1
SEQ,2023,2.9,3810.743,4.1,4.1,,65.2,682.561,imf_datamapper_v1
SGP,2010,22.9,239.808,14.5,2.8,2.2,98.7,5.077,imf_datamapper_v1
SGP,2011,22.2,279.357,6.2,5.3,2.0,103.1,5.184,imf_datamapper_v1
SGP,2012,17.6,295.093,4.4,4.6,2.0,106.7,5.312,imf_datamapper_v1
SGP,2013,15.7,307.576,4.8,2.4,1.9,98.2,5.399,imf_datamapper_v1
SGP,2014,18.0,314.864,3.9,1.0,2.0,97.7,5.47,imf_datamapper_v1
SGP,2015,18.7,307.999,3.0,-0.5,1.9,102.1,5.535,imf_datamapper_v1
SGP,2016,18.0,320.759,3.9,-0.5,2.1,105.9,5.607,imf_datamapper_v1
SGP,2017,18.5,344.795,4.3,0.6,2.2,107.3,5.612,imf_datamapper_v1
SGP,2018,15.7,377.976,3.2,0.4,2.1,109.2,5.639,imf_datamapper_v1
SGP,2019,15.5,376.827,1.2,0.6,2.3,127.7,5.704,imf_datamapper_v1
SGP,2020,17.7,351.227,-3.6,-0.2,3.0,147.1,5.686,imf_datamapper_v1
SGP,2021,19.3,441.111,10.1,2.3,2.7,139.9,5.454,imf_datamapper_v1
SGP,2022,18.9,514.253,4.0,6.1,2.1,153.3,5.637,imf_datamapper_v1
SGP,2023,16.4,511.182,1.5,4.8,1.9,170.4,5.918,imf_datamapper_v1
SLB,2010,-16.0,0.898,9.7,0.9,,21.6,0.567,imf_datamapper_v1
SLB,2011,-1.9,1.064,7.4,7.4,,18.1,0.583,imf_datamapper_v1
SLB,2012,2.2,1.185,2.4,5.9,,13.3,0.599,imf_datamapper_v1
SLB,2013,-2.1,1.286,5.3,5.2,,11.6,0.615,imf_datamapper_v1
SLB,2014,-3.7,1.336,1.2,5.3,,10.1,0.631,imf_datamapper_v1
SLB,2015,-2.7,1.308,1.7,-0.6,,7.9,0.647,imf_datamapper_v1
SLB,2016,-3.7,1.379,5.6,0.5,,7.5,0.663,imf_datamapper_v1
SLB,2017,-4.3,1.47,3.1,0.5,,8.8,0.679,imf_datamapper_v1
SLB,2018,-3.0,1.615,2.7,3.6,,7.9,0.695,imf_datamapper_v1
SLB,2019,-9.5,1.619,1.7,2.2,,7.8,0.711,imf_datamapper_v1
SLB,2020,-1.6,1.536,-3.4,2.9,,9.1,0.725,imf_datamapper_v1
SLB,2021,-5.0,1.558,-0.2,0.2,,16.1,0.74,imf_datamapper_v1
SLB,2022,-14.6,1.467,-2.6,5.4,,16.5,0.754,imf_datamapper_v1
SLB,2023,-11.4,1.506,2.8,5.1,,22.3,0.769,imf_datamapper_v1
SLE,2010,-14.0,4.174,10.1,7.2,,28.9,6.223,imf_datamapper_v1
SLE,2011,-39.9,4.799,7.1,6.8,,25.8,6.387,imf_datamapper_v1
SLE,2012,-21.1,5.746,6.7,6.6,,24.1,6.551,imf_datamapper_v1
SLE,2013,-10.9,6.736,9.4,5.5,,22.3,6.714,imf_datamapper_v1
SLE,2014,-7.2,6.521,-0.6,4.6,,26.8,6.876,imf_datamapper_v1
SLE,2015,-14.9,6.75,-3.1,6.7,,28.4,7.038,imf_datamapper_v1
SLE,2016,-4.9,6.038,4.7,10.9,,38.9,7.205,imf_datamapper_v1
SLE,2017,-11.7,5.823,3.9,18.2,,44.2,7.379,imf_datamapper_v1
SLE,2018,-9.3,6.39,3.4,16.0,,44.2,7.555,imf_datamapper_v1
SLE,2019,-7.8,6.519,5.5,14.8,,45.3,7.732,imf_datamapper_v1
SLE,2020,-5.8,6.682,-1.3,13.4,,46.4,7.913,imf_datamapper_v1
SLE,2021,-7.3,7.166,5.9,11.9,,47.1,8.095,imf_datamapper_v1
SLE,2022,-6.3,7.121,5.3,27.2,,54.0,8.277,imf_datamapper_v1
SLE,2023,-9.5,6.401,5.7,47.7,,49.4,8.461,imf_datamapper_v1
SLV,2010,-2.9,18.448,2.1,1.2,7.1,66.8,6.068,imf_datamapper_v1
SLV,2011,-5.5,20.284,3.8,5.1,6.7,65.6,6.09,imf_datamapper_v1
SLV,2012,-5.8,21.386,2.8,1.7,6.2,70.0,6.114,imf_datamapper_v1
SLV,2013,-6.9,21.991,2.2,0.8,6.0,69.7,6.139,imf_datamapper_v1
SLV,2014,-5.4,22.593,1.7,1.1,7.1,71.8,6.163,imf_datamapper_v1
SLV,2015,-3.2,23.438,2.4,-0.7,7.1,73.5,6.184,imf_datamapper_v1
SLV,2016,-2.3,24.191,2.5,0.6,7.1,75.2,6.201,imf_datamapper_v1
SLV,2017,-1.9,24.979,2.3,1.0,7.2,77.1,6.214,imf_datamapper_v1
SLV,2018,-3.3,26.021,2.4,1.1,6.5,77.0,6.22,imf_datamapper_v1
SLV,2019,-0.4,26.881,2.4,0.1,6.5,77.9,6.222,imf_datamapper_v1
SLV,2020,1.1,24.921,-7.9,-0.4,7.0,95.4,6.235,imf_datamapper_v1
SLV,2021,-4.3,29.043,11.9,3.5,6.3,88.0,6.256,imf_datamapper_v1
SLV,2022,-6.7,31.87,3.0,7.2,5.0,83.7,6.28,imf_datamapper_v1
SLV,2023,-1.1,33.854,3.5,4.0,5.2,85.0,6.31,imf_datamapper_v1
SMQ,2010,-2.5,3766.53,6.7,,,50.1,388.002,imf_datamapper_v1
SMQ,2011,-2.3,4408.111,5.0,,,49.7,391.661,imf_datamapper_v1
SMQ,2012,-2.8,4455.85,2.6,,,50.0,395.405,imf_datamapper_v1
SMQ,2013,-3.0,4437.044,3.4,,,50.7,399.199,imf_datamapper_v1
SMQ,2014,-3.6,4323.613,0.5,,,52.6,403.076,imf_datamapper_v1
SMQ,2015,-3.8,3528.984,-1.0,,,60.0,407.057,imf_datamapper_v1
SMQ,2016,-2.1,3430.1,-2.3,,,63.7,410.788,imf_datamapper_v1
SMQ,2017,-1.8,3886.394,0.9,,,67.3,414.214,imf_datamapper_v1
SMQ,2018,-2.9,3664.331,0.5,,,73.2,416.679,imf_datamapper_v1
SMQ,2019,-2.7,3487.585,0.0,,,75.0,419.904,imf_datamapper_v1
SMQ,2020,-1.2,2865.09,-6.4,,,84.8,423.818,imf_datamapper_v1
SMQ,2021,-2.3,3332.03,7.6,,,77.4,426.35,imf_datamapper_v1
SMQ,2022,-2.6,3850.016,4.1,,,75.0,428.255,imf_datamapper_v1
SMQ,2023,-1.4,4213.561,1.7,,,85.1,430.696,imf_datamapper_v1
SMR,2010,,1.883,-5.9,2.4,4.9,20.0,0.031,imf_datamapper_v1
SMR,2011,,1.813,-8.6,2.2,5.5,16.6,0.032,imf_datamapper_v1
SMR,2012,,1.606,-7.2,2.8,7.0,17.2,0.032,imf_datamapper_v1
SMR,2013,,1.678,-0.8,1.6,8.1,23.2,0.032,imf_datamapper_v1
SMR,2014,,1.674,-0.7,1.1,8.7,21.0,0.033,imf_datamapper_v1
SMR,2015,,1.42,2.7,0.1,9.2,19.3,0.033,imf_datamapper_v1
SMR,2016,,1.468,2.3,0.6,8.6,21.4,0.033,imf_datamapper_v1
SMR,2017,-0.4,1.528,0.3,1.0,8.1,56.6,0.033,imf_datamapper_v1
SMR,2018,-1.9,1.656,1.5,1.2,8.0,56.7,0.033,imf_datamapper_v1
SMR,2019,2.0,1.616,2.0,0.5,7.7,56.2,0.034,imf_datamapper_v1
SMR,2020,2.8,1.543,-6.8,-0.1,7.3,69.8,0.034,imf_datamapper_v1
SMR,2021,5.4,1.857,14.5,1.6,6.4,77.2,0.034,imf_datamapper_v1
SMR,2022,13.6,1.833,7.8,5.3,5.1,70.6,0.034,imf_datamapper_v1
SMR,2023,22.0,2.028,0.4,5.9,4.2,68.3,0.034,imf_datamapper_v1
SOM,2011,,5.022,,,,,,imf_datamapper_v1
SOM,2012,,5.183,1.2,,,,11.846,imf_datamapper_v1
SOM,2013,-6.3,5.869,5.7,2.8,,,12.178,imf_datamapper_v1
SOM,2014,-2.3,6.443,2.7,1.3,,,12.519,imf_datamapper_v1
SOM,2015,-2.1,6.841,4.6,0.9,,,12.87,imf_datamapper_v1
SOM,2016,-5.5,7.391,-1.3,0.0,,,13.23,imf_datamapper_v1
SOM,2017,-3.6,8.252,9.5,4.0,,,13.6,imf_datamapper_v1
SOM,2018,-3.2,7.873,1.4,4.3,,,13.981,imf_datamapper_v1
SOM,2019,-9.7,8.655,2.8,4.7,,,14.373,imf_datamapper_v1
SOM,2020,-4.7,8.628,-2.8,4.1,,,14.775,imf_datamapper_v1
SOM,2021,-7.1,9.484,3.5,4.6,,,15.189,imf_datamapper_v1
SOM,2022,-8.6,10.203,2.7,6.8,,,15.614,imf_datamapper_v1
SOM,2023,-8.9,10.969,4.2,6.2,,,16.051,imf_datamapper_v1
SRB,2010,-5.8,43.067,1.6,6.1,20.0,42.4,7.291,imf_datamapper_v1
SRB,2011,-7.8,51.274,0.1,11.1,23.6,46.0,7.237,imf_datamapper_v1
SRB,2012,-10.4,45.111,-0.4,7.3,24.6,58.0,7.201,imf_datamapper_v1
SRB,2013,-5.5,50.456,0.5,7.7,23.0,61.2,7.167,imf_datamapper_v1
SRB,2014,-5.4,49.114,-1.8,2.2,20.6,63.5,7.132,imf_datamapper_v1
SRB,2015,-3.3,41.297,1.3,1.4,18.9,67.1,7.095,imf_datamapper_v1
SRB,2016,-2.8,42.225,3.0,1.1,16.4,65.0,7.058,imf_datamapper_v1
SRB,2017,-5.0,45.973,2.4,3.2,14.5,55.3,7.021,imf_datamapper_v1
SRB,2018,-4.6,52.788,4.6,2.0,13.7,51.1,6.983,imf_datamapper_v1
SRB,2019,-6.6,53.865,4.8,1.9,11.3,49.5,6.945,imf_datamapper_v1
SRB,2020,-3.9,55.874,-1.0,1.5,9.7,54.3,6.899,imf_datamapper_v1
SRB,2021,-4.1,65.83,7.9,4.1,11.1,53.6,6.834,imf_datamapper_v1
SRB,2022,-6.5,66.81,2.7,12.0,9.5,50.9,6.664,imf_datamapper_v1
SRB,2023,-2.3,81.344,3.7,12.4,9.4,45.7,6.623,imf_datamapper_v1
SSA,2010,-0.7,1557.652,7.5,8.4,,22.8,808.618,imf_datamapper_v1
SSA,2011,-0.6,1781.974,5.1,9.6,,24.5,841.216,imf_datamapper_v1
SSA,2012,-1.5,1885.062,5.0,9.2,,24.3,865.092,imf_datamapper_v1
SSA,2013,-1.9,1994.482,4.9,6.6,,26.0,889.19,imf_datamapper_v1
SSA,2014,-3.1,2097.719,5.0,6.3,,28.9,913.543,imf_datamapper_v1
SSA,2015,-4.9,1864.168,3.2,6.8,,33.0,937.501,imf_datamapper_v1
SSA,2016,-3.1,1709.952,1.2,10.6,,37.6,962.093,imf_datamapper_v1
SSA,2017,-1.7,1807.762,2.8,11.1,,39.8,987.072,imf_datamapper_v1
SSA,2018,-1.8,1963.299,3.2,8.7,,42.2,1012.48,imf_datamapper_v1
SSA,2019,-2.5,2017.614,3.0,9.6,,44.6,1038.63,imf_datamapper_v1
SSA,2020,-2.4,1867.793,-3.1,12.4,,51.6,1061.785,imf_datamapper_v1
SSA,2021,-0.7,2089.003,3.9,12.3,,51.5,1088.086,imf_datamapper_v1
SSA,2022,-1.9,2229.855,4.4,16.1,,52.1,1114.752,imf_datamapper_v1
SSA,2023,-2.4,2095.487,3.8,19.4,,56.8,1141.841,imf_datamapper_v1
SSD,2011,18.0,17.34,,,,0.0,10.288,imf_datamapper_v1
SSD,2012,-15.9,11.267,-50.3,42.4,,8.9,10.756,imf_datamapper_v1
SSD,2013,-3.9,14.947,27.3,-2.7,,17.6,11.166,imf_datamapper_v1
SSD,2014,-5.4,14.608,1.6,4.3,,39.6,11.235,imf_datamapper_v1
SSD,2015,-3.3,15.082,-0.2,53.0,,58.2,11.108,imf_datamapper_v1
SSD,2016,-7.6,2.825,-13.3,346.1,,128.9,10.83,imf_datamapper_v1
SSD,2017,10.3,2.736,-5.8,213.0,,77.5,10.259,imf_datamapper_v1
SSD,2018,-12.3,2.559,-2.1,83.4,,84.3,10.123,imf_datamapper_v1
SSD,2019,-4.8,4.044,0.9,49.3,,43.4,10.423,imf_datamapper_v1
SSD,2020,-31.7,5.423,-6.5,24.0,,48.3,10.698,imf_datamapper_v1
SSD,2021,-0.1,5.94,5.3,30.2,,56.4,10.866,imf_datamapper_v1
SSD,2022,-7.9,7.533,-5.2,-3.2,,42.1,11.021,imf_datamapper_v1
SSD,2023,-18.4,7.401,3.0,39.7,,62.0,11.483,imf_datamapper_v1
SSQ,2010,-0.7,1630.548,7.2,8.7,,24.9,852.877,imf_datamapper_v1
SSQ,2011,-0.7,1856.945,4.6,10.0,,26.5,878.101,imf_datamapper_v1
SSQ,2012,-1.9,1942.632,4.1,10.2,,26.7,904.469,imf_datamapper_v1
SSQ,2013,-2.2,2056.75,4.8,7.7,,28.1,929.774,imf_datamapper_v1
SSQ,2014,-3.2,2167.281,5.0,7.4,,30.5,955.352,imf_datamapper_v1
SSQ,2015,-5.0,1937.308,3.3,7.1,,35.1,980.556,imf_datamapper_v1
SSQ,2016,-3.2,1783.859,1.4,10.8,,40.3,1006.414,imf_datamapper_v1
SSQ,2017,-2.0,1866.256,2.7,11.9,,42.7,1032.68,imf_datamapper_v1
SSQ,2018,-2.0,2007.274,3.0,10.5,,45.1,1059.393,imf_datamapper_v1
SSQ,2019,-2.7,2060.08,2.8,10.8,,47.2,1086.884,imf_datamapper_v1
SSQ,2020,-2.6,1914.615,-3.1,16.0,,55.8,1111.266,imf_datamapper_v1
SSQ,2021,-0.9,2136.652,3.8,17.2,,53.8,1138.827,imf_datamapper_v1
SSQ,2022,-2.1,2276.444,4.3,18.4,,54.1,1166.784,imf_datamapper_v1
SSQ,2023,-2.4,2147.056,3.2,20.3,,60.3,1195.196,imf_datamapper_v1
STP,2010,-23.6,0.191,1.4,13.3,14.6,83.0,0.182,imf_datamapper_v1
STP,2011,-28.6,0.228,2.0,14.3,14.1,86.0,0.186,imf_datamapper_v1
STP,2012,-23.9,0.231,2.9,10.6,13.6,59.6,0.189,imf_datamapper_v1
STP,2013,-16.4,0.269,5.1,8.1,13.5,76.8,0.193,imf_datamapper_v1
STP,2014,-25.2,0.295,4.9,7.0,13.5,92.5,0.197,imf_datamapper_v1
STP,2015,-13.5,0.262,1.5,6.1,13.4,101.1,0.2,imf_datamapper_v1
STP,2016,-6.4,0.294,5.2,5.4,13.4,104.6,0.204,imf_datamapper_v1
STP,2017,-13.8,0.325,4.1,5.7,13.5,92.3,0.207,imf_datamapper_v1
STP,2018,-12.9,0.387,4.4,7.9,,95.9,0.21,imf_datamapper_v1
STP,2019,-12.8,0.416,2.0,7.7,,98.6,0.213,imf_datamapper_v1
STP,2020,-11.2,0.476,2.6,9.8,,91.0,0.217,imf_datamapper_v1
STP,2021,-13.1,0.529,1.9,8.1,,85.1,0.222,imf_datamapper_v1
STP,2022,-14.5,0.546,0.2,18.1,,86.8,0.226,imf_datamapper_v1
STP,2023,-12.3,0.696,0.4,21.1,,73.2,0.231,imf_datamapper_v1
SUR,2010,13.9,4.677,5.2,6.9,7.2,17.3,0.536,imf_datamapper_v1
SUR,2011,9.1,4.735,5.8,17.7,7.5,18.7,0.541,imf_datamapper_v1
SUR,2012,3.0,5.332,2.7,5.0,8.1,20.1,0.546,imf_datamapper_v1
SUR,2013,-3.6,5.51,2.9,1.9,6.6,27.9,0.554,imf_datamapper_v1
SUR,2014,-7.4,5.612,0.3,3.4,5.5,25.2,0.563,imf_datamapper_v1
SUR,2015,-15.3,5.126,-3.4,6.9,7.0,41.2,0.567,imf_datamapper_v1
SUR,2016,-4.8,3.317,-4.9,55.5,10.0,75.4,0.576,imf_datamapper_v1
SUR,2017,1.9,3.592,1.6,22.0,7.0,73.0,0.583,imf_datamapper_v1
SUR,2018,-3.0,3.996,4.9,6.9,9.0,68.6,0.59,imf_datamapper_v1
SUR,2019,-11.2,4.016,1.2,4.4,8.8,84.0,0.598,imf_datamapper_v1
SUR,2020,8.9,2.912,-16.0,34.9,11.1,146.4,0.609,imf_datamapper_v1
SUR,2021,-2.6,3.084,-2.4,59.1,11.2,115.8,0.618,imf_datamapper_v1
SUR,2022,1.3,3.802,2.4,52.4,10.9,111.7,0.628,imf_datamapper_v1
SUR,2023,-3.7,3.462,2.4,51.6,10.6,97.7,0.637,imf_datamapper_v1
SVK,2010,-4.6,91.187,6.8,0.7,14.4,40.7,5.39,imf_datamapper_v1
SVK,2011,-4.9,99.688,2.6,4.1,13.6,43.3,5.392,imf_datamapper_v1
SVK,2012,0.9,94.784,1.6,3.7,13.9,51.7,5.404,imf_datamapper_v1
SVK,2013,2.9,99.136,0.7,1.5,14.1,54.6,5.411,imf_datamapper_v1
SVK,2014,1.7,101.739,2.7,-0.1,13.1,53.4,5.416,imf_datamapper_v1
SVK,2015,-2.1,89.188,5.2,-0.3,11.5,51.6,5.421,imf_datamapper_v1
SVK,2016,-1.5,90.322,1.9,-0.5,9.6,52.1,5.426,imf_datamapper_v1
SVK,2017,-1.7,95.944,2.9,1.4,8.1,51.4,5.435,imf_datamapper_v1
SVK,2018,-1.6,106.66,4.1,2.5,6.5,49.3,5.443,imf_datamapper_v1
SVK,2019,-3.5,105.855,2.3,2.8,5.7,48.0,5.45,imf_datamapper_v1
SVK,2020,-0.5,107.646,-2.6,2.0,6.6,58.4,5.458,imf_datamapper_v1
SVK,2021,-4.8,120.591,5.7,2.8,6.8,60.2,5.46,imf_datamapper_v1
SVK,2022,-9.6,115.884,0.5,12.1,6.2,57.8,5.435,imf_datamapper_v1
SVK,2023,-3.0,133.617,2.1,11.0,5.8,55.8,5.429,imf_datamapper_v1
SVN,2010,-0.7,47.832,1.1,2.1,7.3,38.6,2.047,imf_datamapper_v1
SVN,2011,-0.8,51.19,0.7,2.1,8.2,46.8,2.05,imf_datamapper_v1
SVN,2012,1.4,46.196,-2.9,2.8,8.9,54.1,2.055,imf_datamapper_v1
SVN,2013,3.5,47.868,-0.8,1.9,10.1,70.8,2.059,imf_datamapper_v1
SVN,2014,5.3,49.527,2.8,0.4,9.7,81.1,2.061,imf_datamapper_v1
SVN,2015,4.1,42.714,2.4,-0.8,9.0,83.4,2.063,imf_datamapper_v1
SVN,2016,5.3,44.279,3.0,-0.2,8.0,79.4,2.064,imf_datamapper_v1
SVN,2017,6.8,48.136,5.2,1.6,6.6,74.9,2.066,imf_datamapper_v1
SVN,2018,6.5,53.713,4.4,1.9,5.1,71.0,2.067,imf_datamapper_v1
SVN,2019,6.4,53.916,3.5,1.7,4.4,66.0,2.081,imf_datamapper_v1
SVN,2020,7.3,53.342,-4.1,-0.3,5.0,80.2,2.096,imf_datamapper_v1
SVN,2021,3.5,61.582,8.4,2.0,4.8,74.8,2.109,imf_datamapper_v1
SVN,2022,-0.9,59.946,2.7,9.3,4.0,72.8,2.107,imf_datamapper_v1
SVN,2023,4.8,69.275,2.4,7.2,3.7,68.3,2.117,imf_datamapper_v1
SWE,2010,5.9,492.751,5.8,1.9,8.7,38.6,9.416,imf_datamapper_v1
SWE,2011,5.5,570.539,3.2,1.4,7.9,37.7,9.483,imf_datamapper_v1
SWE,2012,5.5,549.74,-0.4,0.9,8.1,38.0,9.556,imf_datamapper_v1
SWE,2013,4.7,584.125,1.1,0.4,8.1,40.8,9.645,imf_datamapper_v1
SWE,2014,3.5,577.728,2.3,0.2,8.0,45.7,9.747,imf_datamapper_v1
SWE,2015,2.7,501.602,4.4,0.7,7.5,44.5,9.851,imf_datamapper_v1
SWE,2016,2.0,513.058,2.1,1.1,7.1,42.9,9.995,imf_datamapper_v1
SWE,2017,2.2,535.172,1.9,1.9,6.8,41.6,10.12,imf_datamapper_v1
SWE,2018,2.1,549.649,1.8,2.0,6.4,39.9,10.23,imf_datamapper_v1
SWE,2019,5.2,530.894,2.6,1.7,6.9,35.8,10.328,imf_datamapper_v1
SWE,2020,5.7,544.266,-1.9,0.7,8.5,40.4,10.379,imf_datamapper_v1
SWE,2021,6.2,631.693,5.2,2.7,8.9,37.3,10.452,imf_datamapper_v1
SWE,2022,4.0,575.071,1.3,8.1,7.5,34.2,10.522,imf_datamapper_v1
SWE,2023,6.2,578.991,-0.2,5.9,7.7,32.1,10.552,imf_datamapper_v1
SWZ,2010,-9.0,4.309,3.8,4.5,,14.2,1.027,imf_datamapper_v1
SWZ,2011,-6.0,4.685,2.2,6.1,,14.6,1.032,imf_datamapper_v1
SWZ,2012,5.2,4.744,5.4,8.9,,14.8,1.038,imf_datamapper_v1
SWZ,2013,11.2,4.466,3.9,5.6,,15.2,1.044,imf_datamapper_v1
SWZ,2014,11.9,4.288,2.1,5.7,,14.1,1.049,imf_datamapper_v1
SWZ,2015,13.5,3.906,1.7,5.0,,16.0,1.055,imf_datamapper_v1
SWZ,2016,8.1,3.721,2.9,7.8,,20.1,1.062,imf_datamapper_v1
SWZ,2017,6.2,4.467,3.5,6.2,,21.7,1.07,imf_datamapper_v1
SWZ,2018,1.4,4.644,0.1,4.8,,26.5,1.08,imf_datamapper_v1
SWZ,2019,3.8,4.617,6.4,2.6,,30.5,1.09,imf_datamapper_v1
SWZ,2020,6.8,4.136,-3.0,3.9,,37.7,1.102,imf_datamapper_v1
SWZ,2021,2.6,4.807,4.2,3.7,,37.3,1.114,imf_datamapper_v1
SWZ,2022,-2.7,4.747,0.4,4.8,,39.5,1.126,imf_datamapper_v1
SWZ,2023,2.2,4.621,3.5,4.9,,39.4,1.138,imf_datamapper_v1
SYC,2010,-19.1,0.97,6.3,-2.4,4.6,82.2,0.09,imf_datamapper_v1
SYC,2011,-22.6,1.018,5.7,2.6,4.1,82.5,0.092,imf_datamapper_v1
SYC,2012,-15.2,1.06,3.8,7.1,3.7,80.1,0.094,imf_datamapper_v1
SYC,2013,-11.9,1.328,6.4,4.3,3.3,68.2,0.097,imf_datamapper_v1
SYC,2014,-22.4,1.388,4.7,1.4,3.0,70.4,0.099,imf_datamapper_v1
SYC,2015,-17.9,1.432,8.9,4.0,2.7,75.4,0.102,imf_datamapper_v1
SYC,2016,-2.9,1.568,12.1,-1.0,2.7,64.3,0.104,imf_datamapper_v1
SYC,2017,0.3,1.675,7.0,2.9,3.0,56.7,0.106,imf_datamapper_v1
SYC,2018,-2.4,1.776,4.9,3.7,3.0,51.3,0.109,imf_datamapper_v1
SYC,2019,-2.8,1.867,5.5,1.8,3.0,48.9,0.111,imf_datamapper_v1
SYC,2020,-12.5,1.384,-11.8,1.2,3.0,77.4,0.114,imf_datamapper_v1
SYC,2021,-10.5,1.49,0.6,9.8,3.0,71.0,0.116,imf_datamapper_v1
SYC,2022,-7.6,2.0,9.9,2.6,3.0,60.6,0.119,imf_datamapper_v1
SYC,2023,-6.4,2.172,5.2,-1.0,2.0,55.1,0.121,imf_datamapper_v1
SYR,2010,-2.8,60.043,3.4,4.4,8.6,30.0,21.393,imf_datamapper_v1
TCD,2010,-2.9,14.07,13.8,-2.1,,22.9,11.952,imf_datamapper_v1
TCD,2011,-0.2,16.682,4.6,2.0,,22.3,12.361,imf_datamapper_v1
TCD,2012,-2.0,17.878,8.9,7.5,,20.0,12.785,imf_datamapper_v1
TCD,2013,-3.6,17.861,2.9,0.2,,22.3,13.22,imf_datamapper_v1
TCD,2014,-2.0,18.186,2.3,-5.5,,29.4,13.664,imf_datamapper_v1
TCD,2015,-4.5,14.566,3.2,4.8,,31.3,14.111,imf_datamapper_v1
TCD,2016,-4.1,13.075,-3.7,-1.6,,40.2,14.562,imf_datamapper_v1
TCD,2017,-5.7,13.258,-2.1,-0.9,,39.1,15.017,imf_datamapper_v1
TCD,2018,-4.0,15.169,5.2,4.0,,33.8,15.478,imf_datamapper_v1
TCD,2019,-3.0,14.819,5.9,-1.0,,38.4,15.947,imf_datamapper_v1
