country_code,year,remittances_received_usd,remittances_paid_usd,remittances_pct_gdp,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,gni_per_capita_usd,inflation_cpi_pct,unemployment_pct,current_account_pct_gdp,population_total,population_growth_pct,urban_population_pct,personal_remittances_recv,personal_remittances_paid,net_migration,migrant_stock_total,poverty_headcount_pct,life_expectancy_years,remittance_cost_inward_pct,remittance_cost_outward_pct,forex_reserves_usd,fdi_inflows_usd,bank_branches_per_100k,atms_per_100k,mobile_money_accounts_pct,country_name,region,income_group,capital_city,latitude,longitude,source_engine,remittances_per_capita_usd,remittances_growth_yoy
ST,2020,8620359.24783974,2373286.69603432,1.82933358998671,471229484.607144,2167.22001796925,2.62485949543812,2030.0,9.81932791540146,9.679,-12.64674361519,217435.0,1.87691054092554,68.0436706542969,8620359.24783974,2373286.69603432,0.0,2139.0,,67.979,,,75287733.6769769,47112184.7725813,19.2541704533202,22.3348377258514,1.28314208844022,ST,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,39.6457,-22.44
ST,2021,10591491.6383431,6446503.56844241,2.01972579004646,524402455.54816,2362.58827248102,1.89929891337832,2220.0,8.13777038378732,9.563,-18.1632158527971,221961.0,2.06017354745306,68.1738967895508,10591491.6383431,6446503.56844241,-782.0,,,68.026,,,75017386.4624661,59000132.7402932,17.1924054417701,30.647331439677,1.17993701596226,ST,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,47.7178,22.87
ST,2022,102045952.351717,4381547.19781618,18.869112414756,540809499.189348,2389.73729784737,0.168698492216564,2430.0,18.0056351122841,8.964,-4.73214359308342,226305.0,1.93819561963228,68.3720919798341,102045952.351717,4381547.19781618,-592.0,,,69.237,,,64476467.0374442,55605987.5124977,14.5315043013253,30.516159032783,1.10514571043503,ST,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,450.9222,863.47
ST,2023,97709455.005332,4665484.49277634,14.151421791732,690456806.696406,2990.6606143535,0.372252775001456,2590.0,21.2589138473,9.032,3.02606172743452,230871.0,1.99754660166419,68.6043921103568,97709455.005332,4665484.49277634,-592.0,,,69.718,,,46247347.8884686,-25799601.0965511,,29.662273825162,0.847659515487003,ST,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,423.221,-4.25
SV,2010,3471836719.03,22092947.0,18.8196648675298,18447920000.0,3040.07300952878,2.15419536693635,2940.0,1.17933576873673,4.893,-2.88821622788294,6068249.0,0.329632681613896,65.4327927543162,3471836719.03,22092947.0,-54688.0,40342.0,11.4,70.909,,,2881775238.84522,-113160683.724282,10.799384867038,29.6863090678355,16.4940660806766,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,572.1316,
SV,2011,3643949246.05147,27192390.03,17.96484307191,20283780000.0,3330.60049486653,3.77358499834686,3120.0,5.1289237668161,4.297,-5.48105199392229,6090127.0,0.359883978139975,66.334413642034,3643949246.05147,27192390.03,-53433.0,,10.1,71.192,,,2493022511.76904,122500004.314785,11.6388878900683,29.688626630154,16.908383027152,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,598.3372,4.96
SV,2012,3914048534.33322,26897278.14,18.3017912730118,21386150000.0,3497.91256915509,2.88770010188691,3280.0,1.72973481581383,3.843,-5.79721503254672,6113975.0,0.390819912101065,67.2232666950659,3914048534.33322,26897278.14,-50546.0,,8.5,71.42,,,3176161719.68548,430126687.532424,11.2173926022112,31.0169067795029,17.3209736709751,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,640.1807,7.41
SV,2013,3966478547.83584,27678165.54,18.0368594542296,21990960000.0,3582.26694005169,2.18295232499635,3410.0,0.757669184522973,3.693,-6.90474689247509,6138839.0,0.405850184762601,68.0878511957995,3966478547.83584,27678165.54,-49087.0,,7.1,71.225,,,2744899175.7377,245179098.280128,11.9103951997888,33.8457562434154,15.646851139116,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,646.1285,1.34
SV,2014,4160378001.283,51051728.2,18.4140727443947,22593470000.0,3666.01248913873,1.7293998423459,3480.0,1.14134467538233,4.154,-5.37138698730115,6162955.0,0.392073398284828,68.9166664266223,4160378001.283,51051728.2,-49126.0,,7.0,71.144,,,2693299223.48455,506295970.34993,11.8404613515546,33.8882169716909,15.4759040103327,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,675.0622,4.89
SV,2015,4274620676.02954,74340145.28,18.23780572274,23438240000.0,3790.34089108162,2.40000008852115,3520.0,-0.731384487387957,3.998,-3.2159293549397,6183676.0,0.335654632494608,69.6982116699219,4274620676.02954,74340145.28,-51278.0,42059.0,5.3,70.952,,,2786587496.10091,494541718.092298,11.6276751214129,36.2944772575893,15.2703020015926,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,691.275,2.75
SV,2016,4561580070.95314,164990212.17,18.8561820072362,24191430000.0,3901.34014965811,2.53906241135864,3600.0,0.60404908699661,4.418,-2.27403286613894,6200800.0,0.276539934558171,70.3990173339844,4561580070.95314,164990212.17,-47491.0,,5.8,70.908,4.49933,,3238334348.81609,479469380.713821,13.4457310800621,37.1917339100894,15.1784285898594,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,735.6438,6.71
SV,2017,4996353544.71816,187453483.94,20.0020638968604,24979190000.0,4020.12671373919,2.24761908134138,3700.0,1.0123540331558,4.385,-1.85990733613606,6213533.0,0.205133928097967,71.0856704711914,4996353544.71816,187453483.94,-50608.0,,4.6,71.007,4.4975,,3567268275.79971,503801415.183001,15.0670549741349,37.8540566016838,14.9421110340928,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,804.1083,9.53
SV,2018,5391738701.98946,189760899.38,20.720840026323,26020850000.0,4183.54620971358,2.4124442237792,3940.0,1.09033000581892,4.006,-3.30179306522223,6219807.0,0.100922206462958,71.7577209472656,5391738701.98946,189760899.38,-54163.0,,4.1,71.384,2.498,,3568810597.97393,412743968.360673,15.190599586894,35.8872474481207,14.8401550080252,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,866.8659,7.91
SV,2019,5656754219.242,233048594.23,21.0435800685611,26881140000.0,4320.11671534627,2.43747159065784,4130.0,0.0753241350024612,4.17,-0.421693578525018,6222318.0,0.0403628806830014,72.4148941040039,5656754219.242,233048594.23,-55144.0,,3.0,71.725,2.99875,,4445830632.52269,696287032.758767,10.5818686065172,36.4414452625255,14.3616896468486,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,909.1072,4.92
SV,2020,5931312888.60975,186719421.6,23.8002795557104,24921190000.0,3997.19279583709,-7.893101359867,3800.0,-0.371590212324095,5.008,1.11030429654712,6234673.0,0.198362574897496,73.0570220947266,5931312888.60975,186719421.6,-25213.0,42767.0,,70.244,0.0,,3082859548.1397,386532637.6773,9.43814852334899,37.9030884889846,14.339164219198,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,951.3431,4.85
SV,2021,7622444558.22619,261313248.949998,26.2452495089243,29043140000.0,4642.60743101342,11.9047617015957,4380.0,3.46692585313082,4.327,-4.30553038660689,6255782.0,0.338002420196154,73.6838531494141,7622444558.22619,261313248.949998,-27343.0,,5.1,69.941,1.91667,,3426052270.22409,800443454.959999,9.27991883164329,37.1836747667913,13.6847799363853,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1218.4639,28.51
SV,2022,7851002206.41078,274944407.759998,24.6343666305956,31870120000.0,5074.60210221806,2.95461516549889,4710.0,7.19861615609867,2.999,-6.7264305139644,6280319.0,0.39146192798287,74.1465021298679,7851002206.41078,274944407.759998,-23255.0,,5.2,71.969,0.0,,2694849266.61349,26235086.5900005,9.09865930197202,37.9392933219437,13.7368340684605,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1250.0961,3.0
SV,2023,8286893910.79397,260565430.569998,24.4783735978559,33853940000.0,5365.44491399171,3.5391566928735,4950.0,4.04554694222477,2.992,-1.08652281339801,6309624.0,0.465531145369394,74.6080675149903,8286893910.79397,260565430.569998,-23253.0,,4.6,72.099,2.0,,3079168947.08155,642983912.959999,9.2836423060819,46.1457795891474,13.9386752681301,SV,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1313.3737,5.55
SX,2010,,0.0,,892290502.793296,26403.8143692163,3.19999269219366,,1.33857621672882,,,33794.0,0.900652591853574,100.0,,0.0,-24.0,26203.0,,74.821,,,,,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SX,2011,54083798.8826815,105368715.083799,5.77763189305323,936089385.47486,27317.5178881974,4.60000341415395,26550.0,4.58475435650401,,-0.482155645738833,34267.0,1.38995199936431,100.0,54083798.8826815,105368715.083799,353.0,,,74.868,,,,-48480446.9273743,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1578.3056,
SX,2012,55664804.4692738,107849162.011173,5.6462854876183,985865921.787709,28149.0997855041,1.39054456773131,26910.0,4.01518421081576,,9.39570465234884,35023.0,2.18221965906343,100.0,55664804.4692738,107849162.011173,528.0,,,75.125,,,,13508379.8882682,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1589.3785,2.92
SX,2013,72547486.0335195,107983240.223464,7.09229929000546,1022905027.93296,28529.7324687053,1.30673103459678,27400.0,2.5286478853837,,0.422119060622617,35854.0,2.34501483099113,100.0,72547486.0335195,107983240.223464,530.0,,,75.391,,,,47357541.8994413,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,2023.414,30.33
SX,2014,62167597.7653631,114089385.47486,4.56506626525152,1361811508.37989,37134.912423099,1.58038221539113,29620.0,1.88675466275266,,-8.13613939959859,36672.0,2.25583842596276,100.0,62167597.7653631,114089385.47486,530.0,,,75.735,,,,47709497.2067039,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1695.2334,-14.31
SX,2015,55117318.4357542,107089385.47486,3.88728098682249,1417888715.0838,37839.6283815163,0.105813149997005,31890.0,0.330027165141066,,1.28485944638437,37471.0,2.15537793742833,100.0,55117318.4357542,107089385.47486,536.0,27295.0,,75.899,,,,27770949.7206704,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1470.9327,-11.34
SX,2016,60899441.3407821,116374301.675978,4.26760385611931,1427017206.70391,37308.6147795736,0.96775836306881,35260.0,0.111682655737579,,-1.86269692206363,38249.0,2.05501156733828,100.0,60899441.3407821,116374301.675978,545.0,,,75.952,,,,41553072.6256983,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1592.1839,10.49
SX,2017,55055865.9217877,104312849.162011,4.06853182807701,1353212122.90503,34701.3058494468,-7.53521399882428,32950.0,2.19201010962985,,3.48114676740387,38996.0,1.93416606270848,100.0,55055865.9217877,104312849.162011,545.0,,,75.455,,,,64248297.0446927,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1411.8337,-9.6
SX,2018,50958978.603352,94097363.301676,4.04693142602507,1259200446.92737,31708.3110124742,-6.85698299227944,31140.0,,,5.93015272305455,39712.0,1.81943322551715,100.0,50958978.603352,94097363.301676,535.0,,,75.693,,,,-47915083.4748603,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1283.2136,-7.44
SX,2019,48596099.2011173,99776723.027933,3.45172058516586,1407880446.92737,34861.469528968,10.9650009352392,34060.0,,,-11.7225151374585,40385.0,1.6805019872063,100.0,48596099.2011173,99776723.027933,526.0,,,75.68,,,,73868338.1005587,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1203.3205,-4.64
SX,2020,38686244.8156425,81396898.0837988,3.12887136730092,1236428100.55866,30150.8998380477,-13.3167887221567,29440.0,,,-23.4917218241245,41008.0,1.53087407274557,100.0,38686244.8156425,81396898.0837988,519.0,28845.0,,75.002,,,,22167460.0446927,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,943.3829,-20.39
SX,2021,46482043.8268156,88420715.2122905,3.43529953089954,1353071061.45251,32548.4366854902,4.57759677933345,31430.0,,,-23.0189555338875,41571.0,1.36356391629724,100.0,46482043.8268156,88420715.2122905,498.0,,,74.505,,,,26815119.6089385,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1118.1363,20.15
SX,2022,48496153.8435755,100703378.407821,3.04516078317487,1592564639.32961,37793.1284399157,13.9,36960.0,,,-3.57811267081915,42139.0,1.35708688873829,100.0,48496153.8435755,100703378.407821,564.0,,,76.18,,,,17081418.575419,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1150.8615,4.33
SX,2023,48022544.575419,104277544.73743,2.84742398944831,1686525953.05006,39451.8223361963,3.8,38260.0,,,-6.91912625511175,42749.0,1.43721256242405,100.0,48022544.575419,104277544.73743,567.0,,,76.371,,,,45267218.4134078,,,,SX,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1123.3607,-0.98
SY,2010,1622538750.0,530185085.525062,2.64296593950914,61390830874.7007,2730.61477118949,5.19190584075331,2480.0,4.3974138315007,8.61,-0.598441929825769,22482421.0,2.27386735787712,55.6962002889119,1622538750.0,530185085.525062,-54359.0,1783595.0,,73.542,,,20631907296.8694,1469196863.48146,3.85793931012868,7.52896295600693,18.0987670322516,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,72.1692,
SY,2011,,0.0,,67539428159.4474,2952.14349372257,2.8500028435797,2600.0,4.7531638888563,8.626,,22878098.0,1.74463187292712,58.4817704183521,,0.0,-256888.0,,,72.259,,,,804162640.0,4.0993369960584,7.86832449060295,18.7471878125533,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2012,,0.0,,43190318032.5627,1897.66115018696,-26.3390170772532,1980.0,36.7022953364139,13.8,,22759763.0,-0.518583748688814,65.0896662830335,,0.0,-999267.0,,,66.206,,,,,4.2523585102275,8.22173632822762,18.6910865460242,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2013,,0.0,,21361254635.051,985.892669227054,-26.3000876615061,1270.0,40.0318378290723,14.5,,21666917.0,-4.92076611917059,73.0620491886137,,0.0,-2081303.0,,,65.146,,,,,4.3938675443083,,20.440259221005,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2014,,0.0,,21502061465.9498,1060.59105886854,-10.310339909053,1070.0,10.9271141804297,14.782,,20273659.0,-6.64640777600442,76.0,,0.0,-1457679.0,,,65.492,,,,,,,17.9003060079091,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2015,,0.0,,16466863117.0009,847.731631942565,-4.179791613232,900.0,38.4611429599733,14.244,,19424618.0,-4.27812265662123,75.7529067188542,,0.0,-827496.0,835716.0,,63.265,,,,,,,18.2225719960104,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2016,,0.0,,12597854877.4254,656.3490586313,-6.4055907393619,750.0,47.7051615298923,13.798,,19193834.0,-1.19521490586433,75.15400963398,,0.0,-124063.0,,,65.19,10.71429,,,,,,18.0518701995651,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2017,,0.0,,16369843352.3453,851.502005254153,-0.723281777470547,720.0,18.0752696281771,13.603,,19224668.0,0.160516443980316,74.5395596323392,,0.0,-287501.0,,,65.651,,,,,,,14.1807026264381,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2018,,0.0,,21497782867.6426,1098.0668642357,1.39317607830837,810.0,0.940983843906769,13.505,,19577845.0,1.82043236963093,74.0612602381775,,0.0,514102.0,,,67.371,,,,,,,13.9954116502608,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2019,,0.0,,22583045060.0821,1109.53926036049,1.22070522070523,970.0,13.4175653228571,13.369,,20353534.0,3.88559879868016,73.8248788261986,,0.0,500985.0,,,70.97,,,,,,,13.9685963135444,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2020,,0.0,,12047752036.091,572.355289831901,-0.697154504235129,790.0,,15.179,,21049429.0,3.36188761247899,73.4125031102512,,0.0,269050.0,868711.0,,71.944,,,,,,,13.5737316199884,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2021,,0.0,,14353205678.4991,663.614245706815,1.85421590064124,700.0,,14.887,,21628839.0,2.71541292038855,73.0125007629395,,0.0,211220.0,,,72.418,,,,,,,13.0435618851294,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2022,,0.0,,23622827079.5047,1051.67149587463,0.732781301861365,710.0,,13.245,,22462173.0,3.78051313340953,72.6124992370605,,0.0,735142.0,,18.0,72.79,,,,,,,12.4477271188322,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SY,2023,,0.0,,,,,,,13.27,,23594623.0,4.91861526815481,72.1673803143204,,0.0,757309.0,,,72.12,,,,,,,11.935232022991,SY,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
SZ,2010,54690323.8454675,11692037.2656643,1.25415973953922,4360714358.88708,3922.74039390733,3.82443487429767,3260.0,4.50923691774369,26.856,-8.90472208675336,1111650.0,0.586161116007687,22.3330792067471,54690323.8454675,11692037.2656643,-11334.0,32637.0,,48.331,,,756344144.775586,135660413.694601,6.09217912789713,22.8828191633209,4.76462915485989,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,49.1974,
SZ,2011,63506470.1844085,27857280.6942316,1.34464647124668,4722912047.32265,4225.06049411911,1.83973625916165,3620.0,6.10742714590251,26.105,-5.9649333225146,1117833.0,0.554659161024556,22.4634753665393,63506470.1844085,27857280.6942316,-11596.0,,,49.057,,,600507428.767504,98708321.7157849,6.9188667190734,23.8480086912743,6.78321359272807,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,56.8121,16.12
SZ,2012,88545679.8406552,49547870.5459064,1.86497822442185,4747813067.26006,4224.54789174487,4.09048190124592,4010.0,8.93964682788212,25.226,5.05366904415604,1123863.0,0.537986822820009,22.6237715926065,88545679.8406552,49547870.5459064,-12294.0,,,50.714,,,740960093.303333,26480002.3332332,6.85397961013981,27.9992358541881,4.05431978808805,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,78.7869,39.43
SZ,2013,75120413.2116204,27141111.1418729,1.68303260069011,4463396204.01995,3949.94310039907,4.09458522119226,4120.0,5.62130623468948,24.556,10.9113844873232,1129990.0,0.54369252057836,22.8121644356992,75120413.2116204,27141111.1418729,-12664.0,,,52.11,,,762540937.776334,81790158.3971155,6.64139088050405,29.5975028370289,4.07083248524323,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,66.4788,-15.16
SZ,2014,95824457.5499698,17501863.1815141,2.23624245322414,4285065665.03168,3771.07228381938,2.05738179246586,3890.0,5.68134885776447,23.931,11.9504856315641,1136299.0,0.556770676458685,23.026850446568,95824457.5499698,17501863.1815141,-12724.0,,,53.491,,,690755431.118014,25782635.1713071,6.56752558479532,36.2641630116959,3.90742225417782,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,84.3303,27.56
SZ,2015,95771402.3373991,19330858.6353667,2.45051336541341,3908217914.21824,3419.82276559528,1.70425806017289,3540.0,4.95124493704919,23.431,13.6462188835414,1142813.0,0.57162769864017,23.2660261759632,95771402.3373991,19330858.6353667,-12582.0,32352.0,,54.941,,,547997264.064542,31498094.3702929,7.6143205628957,36.2385256419295,3.76264533217596,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,83.8032,-0.06
SZ,2016,98421043.9932031,18849753.453243,2.64408785593644,3722306116.72872,3238.17611961364,2.94916821059911,3270.0,7.8472745908568,22.718,7.99024652712619,1149507.0,0.584038792817515,23.5278881746356,98421043.9932031,18849753.453243,-12481.0,,44.5,56.228,16.70124,,564314115.627588,26852077.6519873,6.95777050768068,36.4587174602467,3.65374025560523,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,85.6202,2.77
SZ,2017,144415393.563011,19467166.5880361,3.23609729846212,4462640651.49219,3853.09956569679,3.52095345987983,3290.0,6.22137528933118,24.543,6.11293651555308,1158195.0,0.752960394981198,23.8052004963161,144415393.563011,19467166.5880361,-8658.0,,,57.574,10.24672,,563119751.253452,-57647593.3929901,6.1770507465309,35.4150909467771,3.18020713265037,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,124.6901,46.73
SZ,2018,125737322.128684,24233542.4803235,2.70766715363343,4643751059.28203,3972.65450620357,0.0653956557843571,3460.0,4.81506167461513,26.471,1.30781570062784,1168929.0,0.922518621738631,24.0579295404227,125737322.128684,24233542.4803235,-8546.0,,,58.707,10.78905,,440685903.013845,31130826.6571527,6.63161385059921,38.8423096963668,3.77567842016068,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,107.5663,-12.93
SZ,2019,118702081.809135,26891451.2673028,2.57096803957662,4617018958.69086,3913.14577547336,6.43186888691574,3680.0,2.59801620311077,28.222,3.81510661336771,1179874.0,0.931970814127083,24.3459549517751,118702081.809135,26891451.2673028,-8439.0,,,59.85,,,440314152.603377,127970921.965401,6.26762770291445,35.7388132847036,3.60267282777653,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,100.6057,-5.6
SZ,2020,112495380.432469,24421403.3525574,2.72077742488106,4134677809.50096,3466.56936278145,-2.95183453409287,3430.0,,32.978,6.55291656984155,1192729.0,1.0836305772053,24.6652798922192,112495380.432469,24421403.3525574,-4242.0,32858.0,,59.862,1.45912,,545564174.123745,38787632.6722704,6.4284720964953,37.9148660385131,3.93769246828072,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,94.3176,-5.23
SZ,2021,132168224.635491,40599677.0797732,2.74945537528106,4807069277.20114,3984.00229174306,4.23621913615419,3620.0,,34.153,2.60694672482631,1206593.0,1.15567266949473,25.0156180525173,132168224.635491,40599677.0797732,-4242.0,,,58.228,0.73,,572281510.898637,112865288.268549,6.19650671933697,39.7609181157455,3.31893190164372,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,109.5384,17.49
SZ,2022,126482605.275691,40562436.16923,2.66466521696542,4746660273.50829,3894.1620089869,0.386070835562705,3650.0,,36.472,-2.96992116038182,1218917.0,1.01620740015869,25.396682918542,126482605.275691,40562436.16923,-8549.0,,,63.028,1.82,,452351748.185594,13350248.3032889,6.11650411207474,39.2475680524796,3.1815127691221,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,103.7664,-4.3
SZ,2023,79945065.118557,37791185.6844898,1.72996659494869,4621191261.84214,3755.52111232464,3.53257662836211,3750.0,,34.61,2.1357603698575,1230506.0,0.946270731993531,25.8081878500755,79945065.118557,37791185.6844898,-8549.0,,,64.123,1.82,,479261051.167947,28132551.483073,,41.3957280615223,3.4082726943225,SZ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,64.9693,-36.79
T2,2010,57651633541.7507,5634360413.71577,1.10600179101952,5212616653053.24,9115.80144590362,6.43352449089936,8123.98249059715,,7.26042689855492,,571822092.0,1.11973184926313,78.2956488991946,57651633541.7507,5634360413.71577,-818622.0,7419386.0,,73.2840381673624,,,,169645670688.852,13.6302186939793,32.6859719867788,18.1915243961691,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,100.8209,
T2,2011,61195416997.2142,6331532895.90241,1.02984035460143,5942223639206.5,10277.6079254264,4.56493996774481,8961.36368658417,,6.73516198738484,,578171855.0,1.10432364405486,78.5011436720577,61195416997.2142,6331532895.90241,-750560.0,,,73.8112572375492,,,,210632692880.933,13.5821356763789,32.0707325823666,18.2136496868782,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,105.843,6.15
T2,2012,61663598864.0672,6620541468.29612,1.02785427386308,5999254994806.92,10263.4820243547,2.71601812049479,9902.92485901963,,6.43477941830029,,584524334.0,1.09272607406844,78.7047750052812,61663598864.0672,6620541468.29612,-743972.0,,,74.0531427389642,,,,214635882387.938,13.1486122621977,35.697751146452,18.39404016196,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,105.4936,0.77
T2,2013,62905247289.9006,7806942110.05829,1.04068069972065,6044625148403.94,10231.0823830522,2.80431557598936,10252.959841308,,6.39401761164224,,590809938.0,1.06959595652867,78.9165836181544,62905247289.9006,7806942110.05829,-688419.0,,,74.2726524054357,,,,202160275136.856,13.1655786515273,38.6294217278103,18.0584119382518,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,106.4729,2.01
T2,2014,65811708962.9077,7516021078.64904,1.09590117585096,6005259453417.89,10058.6664815872,1.24740654236352,9986.6005509414,,6.20935559864304,,597023419.0,1.04619686538486,79.1330503121854,65811708962.9077,7516021078.64904,-727017.0,,,74.4642031483392,,,,193054594874.843,13.1425168032007,37.6457362734017,17.6886886021694,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,110.233,4.62
T2,2015,69885342966.0734,7404829601.11315,1.37878705907725,5068610305411.75,8404.37747196218,0.187808812059515,9033.78918747428,,6.72924741273479,,603091701.0,1.01129193629703,79.3548258170168,69885342966.0734,7404829601.11315,-743824.0,8240142.0,,74.6505904118153,,,,175023693833.348,13.1738747248602,38.0416961088165,17.8,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,115.8785,6.19
T2,2016,74762991583.99,7547101562.80753,1.51892773416521,4922090097003.8,8082.02330614142,-0.74776428360714,8225.11140138931,,7.82039688517988,,609017063.0,0.977702558791852,79.5767193908271,74762991583.99,7547101562.80753,-517909.0,,,74.5894794269073,,,,167813798439.072,13.403734642476,39.0875766336689,17.6,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,122.7601,6.98
T2,2017,82525282675.0933,9561966245.9652,1.53767677720978,5482764267203.12,8918.30251254156,1.62111189870491,8073.56627462221,,8.12865999426483,,614776664.0,0.941276850505142,79.7952284112037,82525282675.0933,9561966245.9652,-601947.0,,,74.7614101353626,,,,160331404852.445,13.8216946785149,39.4763428185633,16.7,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,134.2362,10.38
T2,2018,90493887027.563,9997439543.38927,1.72730120762966,5347056434773.57,8620.46890240755,1.30250308015485,8381.28153808224,,8.03589728630349,,620274430.0,0.890295525521512,79.992282192881,90493887027.563,9997439543.38927,-759719.0,,,74.9760978010797,,,,173416163493.376,13.6254479300302,39.7711750658137,16.3,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,145.8933,9.66
T2,2019,97896054493.4225,10204025543.7572,1.90038561549847,5230554354083.41,8362.63429845968,0.289655398680338,8456.50032672419,,8.10633851896146,,625467307.0,0.833705241452608,80.2043693016899,97896054493.4225,10204025543.7572,-839329.0,,,75.1319711493442,,,,159578785122.689,12.5397814136038,41.0254279464287,14.9,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,156.5167,8.18
T2,2020,104946200794.455,8589707113.06908,2.4183024168104,4387909128654.57,6964.3711102796,-6.78294271787128,7377.66512258763,,10.355452107179,,630051021.0,0.730174026610969,80.4192977316043,104946200794.455,8589707113.06908,-579889.0,13386887.0,,73.0747493617473,,,,105728577435.901,11.8389248785346,40.9727457433031,14.5,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,166.5678,7.2
T2,2021,132466618366.083,9818112807.36072,2.61979282097144,5118940165028.38,8075.78816650564,7.26349029603921,7860.67892697172,,9.26330031941499,,633862610.0,0.603142566290651,80.621099914497,132466618366.083,9818112807.36072,-519807.0,,,71.7449274626405,,,,146472629999.51,11.1068942610046,40.285245528825,14.0,T2,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,208.9832,26.22
